timestamp,energy_consumed_kWh,temperature_C,humidity_%,wind_speed_mps,is_sunny,cloud_cover_%,solar_irradiance_Wm2,air_density_kgm3,precipitation_mm,runoff_coefficient
2023-01-19 09:00:00,19273.02,12.5,34.7,2.5,0,41.2,487.6,1.233,8.8,0.09
2023-01-19 09:15:00,18927.48,23.3,38.6,8.6,0,91.2,80.4,1.2,9.6,0.1
2023-01-19 09:30:00,20040.69,20.9,33.9,5.0,1,10.3,890.7,1.207,2.8,0.06
2023-01-19 09:45:00,18360.31,20.9,39.9,3.4,1,81.7,182.8,1.207,8.5,0.09
2023-01-19 10:00:00,19367.63,11.8,49.3,3.7,0,88.4,110.5,1.235,8.9,0.09
2023-01-19 10:15:00,18568.43,11.7,38.1,6.1,0,61.9,342.5,1.235,2.5,0.06
2023-01-19 10:30:00,19609.86,20.6,30.7,6.9,0,54.7,403.7,1.208,0.2,0.05
2023-01-19 10:45:00,20087.7,12.9,42.6,8.1,1,16.8,777.3,1.231,9.3,0.1
2023-01-19 11:00:00,18770.17,24.7,46.9,1.2,1,54.4,426.3,1.196,7.4,0.09
2023-01-19 11:15:00,18345.62,22.2,41.8,8.3,0,69.2,283.8,1.203,5.5,0.08
2023-01-19 11:30:00,19484.72,19.8,38.8,2.4,1,96.6,32.8,1.211,0.4,0.05
2023-01-19 11:45:00,19482.37,23.1,33.6,1.5,1,44.3,539.6,1.201,7.5,0.09
2023-01-19 12:00:00,24132.63,10.1,33.6,7.7,0,47.3,428.6,1.24,7.0,0.09
2023-01-19 12:15:00,25510.68,20.9,49.0,4.7,1,7.9,883.2,1.207,8.9,0.09
2023-01-19 12:30:00,25020.62,13.7,46.9,9.0,0,69.8,257.7,1.229,6.6,0.08
2023-01-19 12:45:00,23674.52,22.0,36.0,9.0,1,46.3,440.1,1.204,1.0,0.06
2023-01-19 13:00:00,24470.28,21.4,39.0,2.6,0,47.3,509.4,1.206,9.5,0.1
2023-01-19 13:15:00,24617.24,22.5,40.6,6.1,1,78.5,211.9,1.203,9.4,0.1
2023-01-19 13:30:00,25831.79,18.4,45.0,7.8,1,86.2,117.3,1.215,6.2,0.08
2023-01-19 13:45:00,23520.84,20.5,47.5,5.6,0,71.9,231.1,1.209,1.8,0.06
2023-01-19 14:00:00,25140.21,23.1,38.7,4.2,0,53.5,379.4,1.201,9.0,0.1
2023-01-19 14:15:00,25633.21,14.6,33.4,7.0,0,97.3,22.7,1.226,1.5,0.06
2023-01-19 14:30:00,25703.46,12.9,42.0,3.8,0,19.1,655.3,1.231,4.8,0.07
2023-01-19 14:45:00,25327.55,21.2,37.6,6.4,1,74.4,246.8,1.206,4.1,0.07
2023-01-19 15:00:00,24260.04,13.0,30.3,4.5,1,26.7,609.6,1.231,4.1,0.07
2023-01-19 15:15:00,25492.62,16.2,33.0,7.7,1,22.7,756.1,1.221,3.6,0.07
2023-01-19 15:30:00,25289.3,13.6,42.6,1.8,1,95.1,48.3,1.229,6.0,0.08
2023-01-19 15:45:00,25450.96,16.0,48.0,2.9,1,40.6,483.6,1.222,5.3,0.08
2023-01-19 16:00:00,19384.96,11.1,49.6,8.9,0,8.0,880.5,1.237,3.4,0.07
2023-01-19 16:15:00,19358.68,16.3,34.6,6.7,1,85.9,113.3,1.221,6.7,0.08
2023-01-19 16:30:00,19022.48,16.0,48.5,4.1,0,2.8,959.7,1.222,6.3,0.08
2023-01-19 16:45:00,19604.53,22.9,45.0,7.2,0,72.6,230.3,1.201,5.6,0.08
2023-01-19 17:00:00,19551.24,13.0,43.2,3.8,0,82.9,139.1,1.231,6.7,0.08
2023-01-19 17:15:00,19337.0,18.0,45.8,3.1,0,53.2,455.4,1.216,3.9,0.07
2023-01-19 17:30:00,19213.64,14.4,44.8,2.8,0,90.4,76.9,1.227,1.5,0.06
2023-01-19 17:45:00,18360.2,22.4,48.8,8.4,1,32.6,645.5,1.203,6.3,0.08
2023-01-19 18:00:00,38576.7,14.2,40.2,7.3,0,49.1,418.4,1.227,10.0,0.1
2023-01-19 18:15:00,36571.91,13.6,31.4,9.3,0,93.8,52.6,1.229,6.1,0.08
2023-01-19 18:30:00,38733.26,19.1,38.0,7.2,0,84.9,126.8,1.213,7.9,0.09
2023-01-19 18:45:00,38218.33,12.3,47.3,5.5,1,24.7,724.7,1.233,2.9,0.06
2023-01-19 19:00:00,38649.12,15.3,48.5,3.0,1,64.4,306.1,1.224,0.8,0.05
2023-01-19 19:15:00,38083.8,15.3,36.2,4.3,0,1.5,903.7,1.224,9.2,0.1
2023-01-19 19:30:00,38741.0,12.4,34.7,9.5,0,65.6,336.2,1.233,2.5,0.06
2023-01-19 19:45:00,39222.94,16.7,32.9,9.5,0,82.7,147.5,1.22,1.2,0.06
2023-01-19 20:00:00,37209.94,17.2,31.2,3.9,0,93.5,52.1,1.218,8.4,0.09
2023-01-19 20:15:00,37987.71,14.8,44.3,7.7,0,31.5,645.2,1.226,6.2,0.08
2023-01-19 20:30:00,39445.73,13.4,32.8,5.2,1,26.7,630.1,1.23,9.1,0.1
2023-01-19 20:45:00,39860.47,12.8,48.2,6.5,0,37.5,535.2,1.232,6.5,0.08
2023-01-19 21:00:00,19799.12,15.9,46.9,4.9,1,48.8,442.1,1.222,3.4,0.07
2023-01-19 21:15:00,19056.99,19.3,37.0,9.7,0,76.7,201.8,1.212,1.4,0.06
2023-01-19 21:30:00,18604.67,21.7,47.2,6.1,0,34.7,567.5,1.205,8.3,0.09
2023-01-19 21:45:00,18868.18,11.3,33.6,6.4,1,67.5,262.5,1.236,5.2,0.08
2023-01-19 22:00:00,18891.27,17.4,33.6,4.6,1,96.1,35.3,1.218,9.9,0.1
2023-01-19 22:15:00,20028.16,14.6,34.0,3.0,0,21.9,759.9,1.226,9.3,0.1
2023-01-19 22:30:00,18426.88,20.9,33.9,1.9,0,43.5,485.8,1.207,6.4,0.08
2023-01-19 22:45:00,19786.23,20.1,34.2,8.9,0,52.2,401.3,1.21,7.0,0.09
2023-01-19 23:00:00,18254.59,11.0,39.4,4.8,0,48.4,485.6,1.237,3.1,0.07
2023-01-19 23:15:00,19528.89,16.3,40.6,6.6,0,73.9,228.7,1.221,3.3,0.07
2023-01-19 23:30:00,18219.65,24.3,47.5,7.1,0,65.3,346.7,1.197,4.6,0.07
2023-01-19 23:45:00,18320.12,15.9,40.9,8.2,1,47.3,517.6,1.222,8.1,0.09
2023-01-20 00:00:00,18338.57,22.5,37.6,6.2,1,68.0,314.0,1.203,3.3,0.07
2023-01-20 00:15:00,20086.61,19.3,41.5,7.0,0,59.0,374.1,1.212,0.8,0.05
2023-01-20 00:30:00,19173.62,18.0,33.2,5.7,0,12.4,867.0,1.216,8.2,0.09
2023-01-20 00:45:00,18689.62,23.3,36.8,7.3,1,35.9,571.6,1.2,7.8,0.09
2023-01-20 01:00:00,19180.26,17.3,49.2,7.5,1,94.9,42.0,1.218,5.8,0.08
2023-01-20 01:15:00,18768.68,21.7,45.6,6.8,1,10.8,800.4,1.205,8.9,0.09
2023-01-20 01:30:00,18275.4,21.7,32.2,2.9,1,99.1,8.0,1.205,9.3,0.1
2023-01-20 01:45:00,19941.44,15.7,37.4,7.5,0,20.7,725.0,1.223,7.7,0.09
2023-01-20 02:00:00,19622.17,19.0,38.5,5.7,1,62.2,336.9,1.213,0.3,0.05
2023-01-20 02:15:00,19941.02,14.3,38.1,9.8,0,20.0,660.6,1.227,9.5,0.1
2023-01-20 02:30:00,18398.03,15.9,41.5,10.0,0,83.0,151.8,1.222,2.7,0.06
2023-01-20 02:45:00,19009.06,19.3,34.4,3.7,0,13.9,806.5,1.212,3.8,0.07
2023-01-20 03:00:00,18996.35,14.4,30.1,2.0,1,92.6,69.3,1.227,1.3,0.06
2023-01-20 03:15:00,19762.93,22.1,33.2,5.4,1,13.6,785.4,1.204,8.4,0.09
2023-01-20 03:30:00,18594.03,21.1,46.4,3.9,0,69.6,294.2,1.207,5.6,0.08
2023-01-20 03:45:00,19657.26,15.7,46.8,5.4,0,4.0,924.9,1.223,9.8,0.1
2023-01-20 04:00:00,18779.42,13.2,43.8,7.7,0,17.4,667.3,1.23,1.5,0.06
2023-01-20 04:15:00,18832.84,15.2,46.1,3.7,1,99.0,9.5,1.224,9.8,0.1
2023-01-20 04:30:00,18504.85,13.6,44.5,3.8,0,37.1,627.2,1.229,3.1,0.07
2023-01-20 04:45:00,18575.34,13.0,39.4,3.1,1,16.1,762.4,1.231,1.8,0.06
2023-01-20 05:00:00,18268.95,12.1,41.9,1.5,1,74.9,247.3,1.234,7.4,0.09
2023-01-20 05:15:00,18506.42,14.2,37.7,5.2,1,52.7,437.6,1.227,8.7,0.09
2023-01-20 05:30:00,18229.87,22.8,48.7,9.6,0,83.4,141.7,1.202,5.3,0.08
2023-01-20 05:45:00,19167.67,14.3,48.0,8.1,0,64.5,320.7,1.227,5.0,0.08
2023-01-20 06:00:00,37225.89,15.9,41.3,1.8,1,63.3,332.8,1.222,9.8,0.1
2023-01-20 06:15:00,34107.7,15.6,37.3,1.0,0,98.8,11.1,1.223,6.3,0.08
2023-01-20 06:30:00,36858.23,16.1,48.5,3.6,0,15.7,777.9,1.222,8.8,0.09
2023-01-20 06:45:00,34103.97,12.1,46.8,2.0,1,12.4,752.0,1.234,6.0,0.08
2023-01-20 07:00:00,36084.52,21.8,32.4,3.5,0,52.5,443.4,1.205,6.7,0.08
2023-01-20 07:15:00,34985.26,13.8,34.7,6.9,1,39.2,487.3,1.229,3.0,0.07
2023-01-20 07:30:00,34334.12,20.0,31.9,2.2,0,84.6,144.8,1.21,3.3,0.07
2023-01-20 07:45:00,35520.14,22.5,40.4,8.1,1,48.5,470.6,1.203,6.6,0.08
2023-01-20 08:00:00,36288.62,12.7,40.5,9.7,1,4.5,892.8,1.232,6.7,0.08
2023-01-20 08:15:00,34140.75,24.2,44.4,3.0,0,21.9,678.6,1.197,4.4,0.07
2023-01-20 08:30:00,33958.88,24.7,37.9,7.2,1,53.8,461.7,1.196,9.9,0.1
2023-01-20 08:45:00,37070.96,23.3,31.0,7.8,0,23.7,721.9,1.2,3.9,0.07
2023-01-20 09:00:00,19467.17,24.3,48.9,2.9,0,32.6,540.4,1.197,8.0,0.09
2023-01-20 09:15:00,19778.97,17.5,31.2,2.6,1,41.9,550.7,1.218,8.1,0.09
2023-01-20 09:30:00,19647.02,20.1,42.6,2.5,0,5.8,867.0,1.21,7.6,0.09
2023-01-20 09:45:00,19184.83,15.6,36.5,9.0,1,63.8,311.4,1.223,2.9,0.06
2023-01-20 10:00:00,19909.99,24.1,41.8,9.9,1,74.9,246.3,1.198,5.7,0.08
2023-01-20 10:15:00,18373.15,12.3,39.8,8.6,1,17.0,796.3,1.233,7.4,0.09
2023-01-20 10:30:00,19676.31,10.8,43.0,6.0,1,12.6,701.4,1.238,3.5,0.07
2023-01-20 10:45:00,19573.14,10.9,33.8,4.7,1,78.8,211.2,1.237,1.9,0.06
2023-01-20 11:00:00,19785.08,15.3,44.4,6.8,0,9.9,756.9,1.224,9.7,0.1
2023-01-20 11:15:00,18859.95,14.9,40.0,7.7,1,24.9,602.5,1.225,2.7,0.06
2023-01-20 11:30:00,18688.7,20.5,40.8,5.4,1,93.8,56.1,1.209,8.1,0.09
2023-01-20 11:45:00,19548.99,15.4,46.8,9.3,1,28.4,690.6,1.224,4.4,0.07
2023-01-20 12:00:00,25397.4,13.5,37.6,5.4,1,95.9,37.0,1.23,5.7,0.08
2023-01-20 12:15:00,24445.36,23.6,40.5,8.8,0,98.2,14.5,1.199,6.1,0.08
2023-01-20 12:30:00,24026.62,11.5,47.5,3.2,1,46.1,443.8,1.236,6.5,0.08
2023-01-20 12:45:00,24915.53,12.9,48.6,2.2,0,2.5,798.7,1.231,1.0,0.06
2023-01-20 13:00:00,24273.98,16.7,33.3,6.9,1,44.8,545.8,1.22,4.5,0.07
2023-01-20 13:15:00,25024.46,15.3,34.5,6.9,1,17.2,666.7,1.224,8.4,0.09
2023-01-20 13:30:00,23753.07,15.5,37.3,1.1,0,24.1,725.9,1.224,7.5,0.09
2023-01-20 13:45:00,25653.8,11.6,44.3,4.3,1,6.5,888.7,1.235,8.6,0.09
2023-01-20 14:00:00,24233.26,20.7,47.1,2.2,0,92.6,59.8,1.208,0.8,0.05
2023-01-20 14:15:00,25185.33,14.6,42.0,5.3,1,92.2,74.8,1.226,3.4,0.07
2023-01-20 14:30:00,24655.92,13.7,31.5,3.6,0,82.6,145.6,1.229,8.2,0.09
2023-01-20 14:45:00,24115.29,21.0,33.8,6.5,0,85.1,141.7,1.207,7.4,0.09
2023-01-20 15:00:00,23818.01,13.6,31.6,8.1,0,95.0,48.1,1.229,9.1,0.1
2023-01-20 15:15:00,24587.01,16.9,32.4,9.4,0,93.7,62.8,1.219,4.1,0.07
2023-01-20 15:30:00,24814.47,18.5,43.2,1.0,0,46.6,501.4,1.215,8.9,0.09
2023-01-20 15:45:00,23512.71,10.7,46.5,2.9,0,77.1,217.8,1.238,7.2,0.09
2023-01-20 16:00:00,19946.34,12.3,37.6,7.6,1,56.5,412.9,1.233,1.3,0.06
2023-01-20 16:15:00,19968.72,16.7,33.3,7.5,1,6.5,845.0,1.22,8.2,0.09
2023-01-20 16:30:00,18486.07,13.0,44.0,4.7,0,9.9,747.2,1.231,10.0,0.1
2023-01-20 16:45:00,19437.32,12.8,36.9,3.3,1,82.7,165.5,1.232,8.1,0.09
2023-01-20 17:00:00,19611.37,19.2,37.6,4.4,0,17.4,777.7,1.212,5.3,0.08
2023-01-20 17:15:00,19632.51,16.3,33.8,7.8,1,27.7,696.0,1.221,2.9,0.06
2023-01-20 17:30:00,19139.68,19.1,48.6,9.6,0,42.0,482.2,1.213,3.5,0.07
2023-01-20 17:45:00,19636.55,23.4,38.9,4.0,1,81.4,181.8,1.2,8.3,0.09
2023-01-20 18:00:00,38721.69,16.1,46.3,1.1,0,79.1,177.6,1.222,1.0,0.06
2023-01-20 18:15:00,37597.79,20.5,31.7,4.1,0,21.9,778.4,1.209,5.7,0.08
2023-01-20 18:30:00,39660.44,20.7,39.4,3.6,0,89.8,85.0,1.208,3.7,0.07
2023-01-20 18:45:00,39703.62,14.8,41.1,1.5,1,78.1,176.6,1.226,2.9,0.06
2023-01-20 19:00:00,37079.12,23.1,38.7,4.8,0,51.8,449.1,1.201,5.4,0.08
2023-01-20 19:15:00,38980.88,24.1,44.9,9.8,1,66.6,323.6,1.198,8.4,0.09
2023-01-20 19:30:00,37838.36,18.6,49.4,7.6,1,66.7,321.7,1.214,2.3,0.06
2023-01-20 19:45:00,38044.07,18.2,34.3,8.0,1,80.5,171.4,1.215,1.8,0.06
2023-01-20 20:00:00,38953.6,12.9,44.1,10.0,0,6.6,895.7,1.231,9.0,0.1
2023-01-20 20:15:00,39945.16,14.1,43.6,7.2,1,84.4,149.2,1.228,3.7,0.07
2023-01-20 20:30:00,38422.69,10.9,37.2,6.8,1,0.8,953.9,1.237,3.4,0.07
2023-01-20 20:45:00,39402.33,13.6,49.5,7.4,0,66.5,300.6,1.229,5.7,0.08
2023-01-20 21:00:00,19976.34,13.1,37.2,5.0,0,34.9,561.6,1.231,9.7,0.1
2023-01-20 21:15:00,18847.05,13.1,47.9,4.9,1,37.2,575.6,1.231,1.5,0.06
2023-01-20 21:30:00,19103.96,21.3,35.0,7.3,1,13.0,736.9,1.206,4.4,0.07
2023-01-20 21:45:00,18971.02,12.1,48.3,7.2,1,79.0,174.0,1.234,1.8,0.06
2023-01-20 22:00:00,19447.36,21.7,48.9,7.2,1,65.2,296.4,1.205,4.1,0.07
2023-01-20 22:15:00,19253.13,19.6,47.4,7.9,0,18.0,779.6,1.211,3.1,0.07
2023-01-20 22:30:00,18904.87,19.4,47.2,9.0,1,22.2,717.8,1.212,2.6,0.06
2023-01-20 22:45:00,18288.22,22.9,37.5,7.0,0,29.1,664.2,1.201,0.2,0.05
2023-01-20 23:00:00,18344.44,12.3,36.3,1.3,1,90.7,82.6,1.233,4.8,0.07
2023-01-20 23:15:00,18610.66,13.4,35.9,2.1,0,9.2,831.8,1.23,3.8,0.07
2023-01-20 23:30:00,18829.48,20.7,45.3,7.3,1,62.7,319.0,1.208,4.9,0.07
2023-01-20 23:45:00,19011.71,10.3,40.9,5.2,1,38.0,560.9,1.239,0.3,0.05
2023-01-21 00:00:00,18569.46,20.6,35.3,9.8,0,61.6,352.1,1.208,5.2,0.08
2023-01-21 00:15:00,18581.78,19.5,41.3,4.1,0,8.2,834.8,1.212,5.7,0.08
2023-01-21 00:30:00,19275.42,23.0,31.6,1.2,1,65.4,288.9,1.201,1.5,0.06
2023-01-21 00:45:00,19684.18,19.6,43.2,1.5,0,62.4,345.6,1.211,9.4,0.1
2023-01-21 01:00:00,19583.1,15.2,37.1,9.3,1,9.6,810.4,1.224,7.7,0.09
2023-01-21 01:15:00,19947.84,18.6,31.3,3.6,1,76.7,203.8,1.214,4.1,0.07
2023-01-21 01:30:00,19605.19,13.4,49.7,9.9,1,11.4,863.2,1.23,7.6,0.09
2023-01-21 01:45:00,18803.45,11.7,30.9,1.7,0,59.4,355.5,1.235,8.6,0.09
2023-01-21 02:00:00,18418.18,23.8,44.6,5.2,0,66.5,280.9,1.199,2.7,0.06
2023-01-21 02:15:00,18472.96,24.8,40.3,7.1,1,93.8,60.1,1.196,2.8,0.06
2023-01-21 02:30:00,19171.95,21.6,32.9,8.4,1,14.4,767.4,1.205,8.4,0.09
2023-01-21 02:45:00,18902.84,14.3,48.9,7.8,1,72.0,244.1,1.227,1.3,0.06
2023-01-21 03:00:00,18616.91,15.9,30.1,8.7,1,79.8,186.9,1.222,8.8,0.09
2023-01-21 03:15:00,18868.63,17.2,38.7,8.6,0,24.4,681.7,1.218,2.9,0.06
2023-01-21 03:30:00,19263.43,14.1,38.0,1.6,1,43.3,529.4,1.228,6.8,0.08
2023-01-21 03:45:00,18986.13,16.4,48.4,5.5,0,19.5,761.2,1.221,5.4,0.08
2023-01-21 04:00:00,19252.33,24.3,40.8,9.7,1,56.6,363.7,1.197,6.2,0.08
2023-01-21 04:15:00,18955.76,22.7,39.6,9.0,1,61.5,344.1,1.202,3.3,0.07
2023-01-21 04:30:00,19761.88,23.0,32.4,5.3,0,12.2,724.0,1.201,3.3,0.07
2023-01-21 04:45:00,18316.22,19.1,38.5,9.0,1,40.3,511.4,1.213,7.2,0.09
2023-01-21 05:00:00,19904.92,23.4,47.4,9.2,1,29.4,579.7,1.2,7.8,0.09
2023-01-21 05:15:00,19200.71,21.8,36.1,9.8,0,98.1,16.4,1.205,8.1,0.09
2023-01-21 05:30:00,19295.69,13.4,32.8,8.8,0,86.4,109.5,1.23,8.9,0.09
2023-01-21 05:45:00,18905.28,16.6,48.2,7.9,1,81.5,175.6,1.22,8.1,0.09
2023-01-21 06:00:00,36829.48,14.4,41.5,3.2,1,28.0,666.4,1.227,8.6,0.09
2023-01-21 06:15:00,36231.42,20.1,48.2,7.3,1,66.3,319.9,1.21,7.5,0.09
2023-01-21 06:30:00,34657.47,22.8,34.8,4.8,1,28.9,622.0,1.202,5.8,0.08
2023-01-21 06:45:00,35621.91,14.5,38.1,5.1,1,23.7,690.9,1.227,9.1,0.1
2023-01-21 07:00:00,36992.86,12.8,49.0,6.8,1,38.0,538.0,1.232,8.9,0.09
2023-01-21 07:15:00,33985.28,14.3,40.8,1.7,0,25.3,647.9,1.227,0.5,0.05
2023-01-21 07:30:00,37147.42,16.9,35.7,6.2,0,13.2,723.3,1.219,8.8,0.09
2023-01-21 07:45:00,36858.54,22.3,36.6,3.9,0,62.8,303.6,1.203,0.4,0.05
2023-01-21 08:00:00,34246.98,14.5,49.1,10.0,0,75.4,230.7,1.227,2.6,0.06
2023-01-21 08:15:00,35346.7,13.0,42.7,9.7,1,40.2,543.2,1.231,8.5,0.09
2023-01-21 08:30:00,35460.61,19.9,41.7,2.7,0,79.1,192.0,1.21,2.3,0.06
2023-01-21 08:45:00,35085.73,11.3,34.2,5.8,1,51.5,441.5,1.236,6.1,0.08
2023-01-21 09:00:00,18958.28,12.2,31.8,2.1,1,72.8,261.7,1.233,5.2,0.08
2023-01-21 09:15:00,18631.32,18.6,41.9,2.0,0,97.6,22.3,1.214,3.1,0.07
2023-01-21 09:30:00,18625.24,13.9,38.3,3.1,0,99.4,5.5,1.228,8.1,0.09
2023-01-21 09:45:00,18830.58,14.1,39.4,9.2,1,7.3,892.1,1.228,1.8,0.06
2023-01-21 10:00:00,18899.77,15.6,40.3,2.3,0,0.3,882.1,1.223,2.1,0.06
2023-01-21 10:15:00,19843.81,16.9,42.8,3.3,0,27.8,635.1,1.219,8.9,0.09
2023-01-21 10:30:00,19497.41,13.7,34.8,9.9,1,5.8,905.2,1.229,7.9,0.09
2023-01-21 10:45:00,19745.48,22.3,47.9,8.7,0,38.5,575.5,1.203,3.0,0.07
2023-01-21 11:00:00,19399.04,17.1,47.3,6.4,1,24.7,655.0,1.219,4.8,0.07
2023-01-21 11:15:00,19560.37,18.9,37.2,6.7,1,58.1,417.5,1.213,8.6,0.09
2023-01-21 11:30:00,19274.45,22.8,48.5,2.3,1,57.8,370.5,1.202,5.4,0.08
2023-01-21 11:45:00,19341.06,17.7,48.1,3.5,0,39.7,545.4,1.217,5.8,0.08
2023-01-21 12:00:00,25480.24,24.7,37.2,5.4,0,3.4,905.3,1.196,3.8,0.07
2023-01-21 12:15:00,24444.97,16.0,40.0,4.2,1,91.7,76.5,1.222,2.0,0.06
2023-01-21 12:30:00,24418.64,24.2,32.0,4.9,0,26.6,604.0,1.197,2.7,0.06
2023-01-21 12:45:00,23467.31,15.7,40.2,5.8,1,10.4,872.4,1.223,2.6,0.06
2023-01-21 13:00:00,24005.95,13.5,30.1,4.4,1,19.1,738.9,1.23,3.8,0.07
2023-01-21 13:15:00,24037.27,13.1,47.0,3.5,1,71.7,273.0,1.231,4.3,0.07
2023-01-21 13:30:00,25060.7,19.6,47.5,8.4,0,18.6,726.4,1.211,4.1,0.07
2023-01-21 13:45:00,25861.26,16.6,30.2,4.0,0,52.1,436.5,1.22,3.1,0.07
2023-01-21 14:00:00,25514.06,24.6,30.7,5.1,1,55.7,374.9,1.196,4.9,0.07
2023-01-21 14:15:00,25582.67,20.9,39.6,9.4,1,69.2,268.2,1.207,4.8,0.07
2023-01-21 14:30:00,24750.88,15.9,42.4,4.0,1,77.0,218.2,1.222,0.0,0.05
2023-01-21 14:45:00,24808.28,11.2,46.1,8.1,0,40.1,517.3,1.236,8.6,0.09
2023-01-21 15:00:00,24052.23,15.1,35.5,1.9,1,66.3,326.9,1.225,2.1,0.06
2023-01-21 15:15:00,25745.12,21.3,47.6,5.1,1,36.7,580.3,1.206,6.8,0.08
2023-01-21 15:30:00,24815.5,17.8,31.2,8.5,0,36.8,576.1,1.217,3.6,0.07
2023-01-21 15:45:00,25377.47,18.0,32.2,4.9,0,70.7,255.9,1.216,9.3,0.1
2023-01-21 16:00:00,19933.76,22.4,36.1,1.8,1,51.9,426.8,1.203,9.6,0.1
2023-01-21 16:15:00,18984.82,14.2,42.3,6.3,1,62.7,332.3,1.227,8.4,0.09
2023-01-21 16:30:00,19173.61,23.3,38.4,6.6,1,34.8,545.2,1.2,9.2,0.1
2023-01-21 16:45:00,19694.29,13.7,37.7,1.5,0,32.4,555.5,1.229,2.4,0.06
2023-01-21 17:00:00,18709.46,20.6,42.6,6.3,0,80.6,161.7,1.208,4.9,0.07
2023-01-21 17:15:00,19726.24,24.6,39.3,4.5,1,79.8,163.5,1.196,8.7,0.09
2023-01-21 17:30:00,19547.29,19.9,46.9,9.4,1,35.6,630.5,1.21,5.9,0.08
2023-01-21 17:45:00,18936.02,16.4,38.5,1.5,0,34.6,586.4,1.221,7.6,0.09
2023-01-21 18:00:00,38391.88,20.7,44.4,1.5,1,6.7,833.7,1.208,5.3,0.08
2023-01-21 18:15:00,36978.39,24.0,48.0,7.3,1,34.6,644.3,1.198,2.5,0.06
2023-01-21 18:30:00,39934.2,17.8,42.5,5.4,1,18.0,750.0,1.217,3.9,0.07
2023-01-21 18:45:00,38267.75,15.6,30.3,1.7,0,33.9,564.9,1.223,6.8,0.08
2023-01-21 19:00:00,38485.91,13.1,47.0,7.4,1,30.2,628.8,1.231,8.3,0.09
2023-01-21 19:15:00,39952.94,20.7,34.0,1.8,1,62.3,311.8,1.208,0.1,0.05
2023-01-21 19:30:00,39941.99,18.3,49.8,9.9,0,76.0,229.8,1.215,5.8,0.08
2023-01-21 19:45:00,38450.17,15.8,34.3,4.9,1,10.0,771.0,1.223,3.5,0.07
2023-01-21 20:00:00,38305.04,22.1,48.2,3.4,1,74.2,222.9,1.204,4.2,0.07
2023-01-21 20:15:00,37018.22,19.3,48.0,2.9,1,52.0,409.6,1.212,7.2,0.09
2023-01-21 20:30:00,37815.5,20.6,32.3,5.8,1,89.8,87.1,1.208,7.2,0.09
2023-01-21 20:45:00,39581.0,19.1,31.3,6.8,0,21.4,763.8,1.213,5.1,0.08
2023-01-21 21:00:00,19480.11,11.8,32.9,5.8,1,98.0,18.1,1.235,7.4,0.09
2023-01-21 21:15:00,18280.15,12.9,45.4,6.5,1,47.5,432.6,1.231,4.8,0.07
2023-01-21 21:30:00,18465.57,13.1,46.7,3.8,0,39.9,590.0,1.231,1.0,0.06
2023-01-21 21:45:00,20118.07,13.4,33.9,2.9,1,26.1,647.8,1.23,7.6,0.09
2023-01-21 22:00:00,19143.86,14.4,30.6,3.0,1,27.9,579.2,1.227,4.3,0.07
2023-01-21 22:15:00,19390.1,14.0,45.6,1.1,0,45.9,505.6,1.228,9.6,0.1
2023-01-21 22:30:00,18864.64,21.6,42.0,7.2,0,87.5,105.4,1.205,6.5,0.08
2023-01-21 22:45:00,18803.45,23.3,37.3,9.3,0,15.2,775.9,1.2,0.0,0.05
2023-01-21 23:00:00,19017.22,20.2,42.1,2.7,0,15.5,820.5,1.209,6.4,0.08
2023-01-21 23:15:00,18361.35,23.5,37.3,6.1,1,46.2,494.8,1.2,2.6,0.06
2023-01-21 23:30:00,19445.44,19.4,30.6,3.6,1,70.1,266.1,1.212,3.6,0.07
2023-01-21 23:45:00,19719.5,23.7,33.3,5.0,0,11.3,727.9,1.199,6.9,0.08
2023-01-22 00:00:00,19652.34,15.2,39.3,4.8,0,80.3,176.0,1.224,5.3,0.08
2023-01-22 00:15:00,19994.79,13.7,35.7,7.8,0,81.7,178.4,1.229,6.2,0.08
2023-01-22 00:30:00,19937.91,11.7,39.8,4.8,0,44.6,502.0,1.235,8.8,0.09
2023-01-22 00:45:00,18743.53,12.6,37.0,1.9,0,72.2,230.9,1.232,6.2,0.08
2023-01-22 01:00:00,18481.87,17.0,42.4,8.6,1,58.4,371.7,1.219,1.0,0.06
2023-01-22 01:15:00,18240.21,18.7,42.0,9.6,0,79.4,198.8,1.214,7.7,0.09
2023-01-22 01:30:00,18710.34,15.9,35.3,10.0,0,16.9,720.0,1.222,3.0,0.07
2023-01-22 01:45:00,19418.39,11.6,47.3,3.4,0,28.6,617.2,1.235,4.8,0.07
2023-01-22 02:00:00,19901.98,24.9,35.2,5.5,0,94.2,53.0,1.195,9.6,0.1
2023-01-22 02:15:00,18885.77,11.5,42.9,6.1,0,28.1,684.3,1.236,2.9,0.06
2023-01-22 02:30:00,18664.18,14.6,38.8,3.3,0,9.9,812.9,1.226,5.5,0.08
2023-01-22 02:45:00,19435.88,19.2,40.3,1.5,1,41.5,517.9,1.212,4.3,0.07
2023-01-22 03:00:00,20026.45,22.8,41.4,7.1,1,33.4,606.0,1.202,3.6,0.07
2023-01-22 03:15:00,19376.84,10.6,31.8,3.4,0,80.8,185.3,1.238,7.8,0.09
2023-01-22 03:30:00,18697.47,20.6,45.9,7.4,0,70.3,249.6,1.208,1.0,0.06
